index,Unnamed: 0,nombre_col,num_code,prom_valor_unitario_suelo,latitud,longitud,alcaldia,estado,no_airbnb,no_starbucks,airbnb_mean_price
213,213,SANTA ROSA XOCHIAC (PBLO),1830,865.8377866,19.32841171,-99.28540909,Álvaro Obregón,CDMX,6,0,848.3333333333334
214,214,SEARS ROEBUCK (U HAB),1120,2400.71,19.40094836,-99.19535637,Álvaro Obregón,CDMX,34,0,853.7352941176471
215,215,TARANGO (U HAB),1618,2818.65,19.36042508,-99.22362978,Álvaro Obregón,CDMX,9,0,1425.4444444444443
216,216,TECOLALCO,1230,1282.28,19.37901543,-99.23712474,Álvaro Obregón,CDMX,8,0,563.125
217,217,TEJOCOTE,1240,812.3,19.38269971,-99.2177057,Álvaro Obregón,CDMX,10,0,1341.1
218,218,TEPEACA,1550,1246.62,19.35886613,-99.23673317,Álvaro Obregón,CDMX,13,0,734.3076923076923
219,219,TEPEACA (AMPL),1550,1057.83,19.36102135,-99.23459373,Álvaro Obregón,CDMX,19,0,717.5263157894736
220,220,TEPOPOTLA,1538,973.1437634,19.36206991,-99.25153514,Álvaro Obregón,CDMX,21,0,650.8095238095239
221,221,TETELPAN,1700,1974.239579,19.34042823,-99.23347025,Álvaro Obregón,CDMX,19,1,1721.5263157894738
222,222,TETELPAN (PBLO),1200,2344.710993,19.34210106,-99.22530197,Álvaro Obregón,CDMX,22,0,672.4545454545455
223,223,TETLALPAN,1507,1043.72,19.35459634,-99.25777875,Álvaro Obregón,CDMX,24,0,728.5
224,224,TIZAMPAMPANO,1700,2793.65,19.34212119,-99.22083314,Álvaro Obregón,CDMX,28,0,1075.357142857143
225,225,TIZAPAN_TIZAPAN SAN ANGEL,1000,6465.30461,19.3361753,-99.20104786,Álvaro Obregón,CDMX,81,3,1385.0123456790122
226,226,TLACOPAC,1000,7041.332867,19.35494255,-99.19384017,Álvaro Obregón,CDMX,72,2,1520.361111111111
227,227,TLACOYAQUE,1600,994.9908889,19.32147897,-99.26525448,Álvaro Obregón,CDMX,3,0,382.0
228,228,TLACOYAQUE (AMPL),1859,961.2532877,19.32214243,-99.26825189,Álvaro Obregón,CDMX,4,0,436.5
229,229,TLACOYAQUE (BARR),1859,1171.91,19.32376693,-99.26629229,Álvaro Obregón,CDMX,6,0,477.6666666666667
230,230,TLACUITLAPA,1600,1339.741044,19.35346994,-99.24079762,Álvaro Obregón,CDMX,19,0,704.2631578947369
231,231,TLACUITLAPA 2DO REACOMODO (AMPL),1650,1335.376818,19.35443655,-99.23544785,Álvaro Obregón,CDMX,11,0,1170.7272727272727
232,232,TLAPECHICO,1210,1320.71,19.37812978,-99.24393041,Álvaro Obregón,CDMX,12,0,839.8333333333334
233,233,TOLTECA,1140,1788.36,19.39179951,-99.19613571,Álvaro Obregón,CDMX,59,3,849.5593220338983
234,234,TORRES DE MIXCOAC (U HAB),1480,2768.64,19.37113684,-99.19324472,Álvaro Obregón,CDMX,88,1,902.0227272727273
235,235,TORRES DE POTRERO,1840,1360.097044,19.32999704,-99.24918156,Álvaro Obregón,CDMX,6,0,1750.0
236,236,TORRES SAN ANTONIO (U HAB),1180,4299.89,19.38510814,-99.19465567,Álvaro Obregón,CDMX,95,0,860.4947368421052
237,237,TORRES SAN PEDRO (U HAB),1150,4299.89,19.39249693,-99.19240187,Álvaro Obregón,CDMX,109,3,912.4495412844037
238,238,UNIDAD POPULAR TEPEACA,1550,1735.22,19.3593324,-99.23954366,Álvaro Obregón,CDMX,19,0,586.0526315789474
239,239,UNION OLIVOS,1290,1108.463143,19.36413509,-99.25011458,Álvaro Obregón,CDMX,10,0,814.5
240,240,UNION POPULAR EMILIANO ZAPATA (U HAB),1400,1824.38,19.3713077,-99.20985359,Álvaro Obregón,CDMX,21,0,436.0
241,241,VALENTIN GOMEZ FARIAS,1430,1376.502447,19.35958734,-99.23251468,Álvaro Obregón,CDMX,13,0,732.0769230769231
242,242,VILLA PROGRESISTA,1540,1375.854259,19.35646044,-99.24216233,Álvaro Obregón,CDMX,18,0,707.0555555555555
243,243,VILLA SOLIDARIDAD,1275,958.4197872,19.38313984,-99.21936425,Álvaro Obregón,CDMX,14,0,1079.857142857143
244,244,VILLA VERDUN,1480,2542.32478,19.33869692,-99.25693567,Álvaro Obregón,CDMX,42,0,547.8095238095239
245,245,ZENON DELGADO,1120,2010.8,19.38852888,-99.21582611,Álvaro Obregón,CDMX,8,0,439.0
246,246,ZOTOLTITLA,1650,1119.84,19.35251384,-99.23494353,Álvaro Obregón,CDMX,10,0,1285.8
247,0,AGUILERA,2900,2612.110723,19.47280797,-99.15586832,Azcapotzalco,CDMX,25,0,761.12
248,1,ALDANA,2900,1932.008517,19.47078805,-99.14998174,Azcapotzalco,CDMX,22,0,857.7727272727273
249,2,AMPLIACION PETROLERA,2460,2353.03,19.48294324,-99.1948792,Azcapotzalco,CDMX,35,0,454.77142857142854
250,3,ANGEL ZIMBRON,2080,2753.097422,19.46740333,-99.18908268,Azcapotzalco,CDMX,24,1,762.125
251,4,ARENAL,2960,2318.07,19.46494795,-99.15210624,Azcapotzalco,CDMX,106,0,561.8207547169811
252,5,CENTRO DE AZCAPOTZALCO,2000,3111.17,19.48092136,-99.18624676,Azcapotzalco,CDMX,34,0,466.47058823529414
253,6,CLAVERIA,2030,2650.011689,19.46602424,-99.18193702,Azcapotzalco,CDMX,36,1,579.5
254,7,COLTONGO,2230,2467.22,19.48165523,-99.15339524,Azcapotzalco,CDMX,13,0,951.2307692307693
255,8,COSMOPOLITA,2650,2651.236543,19.47482126,-99.16325106,Azcapotzalco,CDMX,16,0,674.375
256,9,COSMOPOLITA (AMPL),2290,2729.530538,19.47230245,-99.16080093,Azcapotzalco,CDMX,21,0,705.2380952380952
257,10,CRUZ ROJA TEPANTONGO (U HAB),2120,2541.94,19.50025014,-99.18482509,Azcapotzalco,CDMX,3,1,416.3333333333333
258,11,CUITLHUAC 1 Y 2 (U HAB),2500,4725.731474,19.47215726,-99.16758579,Azcapotzalco,CDMX,21,0,750.047619047619
259,12,CUITLHUAC 3 Y 4 (U HAB),2500,4319.689222,19.47237535,-99.17197288,Azcapotzalco,CDMX,23,0,573.0869565217391
260,13,DEL GAS,2900,1832.362242,19.47048187,-99.15920632,Azcapotzalco,CDMX,50,0,1010.28
261,14,DEL GAS (AMPL),2790,1832.42,19.46605672,-99.15755801,Azcapotzalco,CDMX,55,0,995.5272727272727
262,15,DEL MAESTRO,2000,2213.86,19.48246656,-99.18216967,Azcapotzalco,CDMX,16,0,441.75
263,16,DEL RECREO,2000,2510.09,19.47314369,-99.18414864,Azcapotzalco,CDMX,26,0,586.1153846153846
264,17,DEMET (U HAB),2020,2541.94,19.48751056,-99.18095026,Azcapotzalco,CDMX,7,0,334.42857142857144
265,18,ECOLOGICA NOVEDADES IMPACTO (U HAB),2000,2541.94,19.50799555,-99.19046228,Azcapotzalco,CDMX,1,0,520.0
266,19,EL JAGUEY-ESTACION PANTACO,2000,2535.112564,19.48587584,-99.17255979,Azcapotzalco,CDMX,7,0,677.7142857142857
267,20,EL ROSARIO A (U HAB),2100,3185.17,19.51109069,-99.20721938,Azcapotzalco,CDMX,2,0,550.0
268,21,EL ROSARIO B (U HAB),2000,3140.01665,19.5123689,-99.20196303,Azcapotzalco,CDMX,3,0,617.6666666666666
269,22,EL ROSARIO C (U HAB),2100,3192.865228,19.50700425,-99.20353601,Azcapotzalco,CDMX,3,0,453.3333333333333
270,23,EUZKADI,2660,2581.3,19.47730734,-99.16031088,Azcapotzalco,CDMX,11,0,624.5454545454545
271,24,EX-HACIENDA EL ROSARIO,2000,2343.315789,19.49621683,-99.20978684,Azcapotzalco,CDMX,5,0,249.4
272,25,FERRERIA,2230,2280.012429,19.50162676,-99.17389475,Azcapotzalco,CDMX,3,1,291.3333333333333
273,26,FERRERIA (U HAB),2230,2364.84,19.49880974,-99.17683969,Azcapotzalco,CDMX,3,1,291.3333333333333
274,27,FRANCISCO VILLA (U HAB),2400,2596.924153,19.4965325,-99.20516045,Azcapotzalco,CDMX,9,1,426.22222222222223
275,28,FUENTES DE AZCAPOTZALCO-PARQUES DE AZCAPOTZALCO (U HAB),2000,2748.99,19.47504567,-99.18971471,Azcapotzalco,CDMX,33,1,574.8787878787879
276,29,HOGAR Y SEGURIDAD/NUEVA SANTA MARIA,2800,2883.203062,19.46833087,-99.1681288,Azcapotzalco,CDMX,32,0,746.3125
277,30,HOGARES FERROCARRILEROS (U HAB),2500,4297.67,19.47357233,-99.16540783,Azcapotzalco,CDMX,16,0,730.0
278,31,HUAUTLA DE LAS SALINAS (BARR),2300,2369.732353,19.48909866,-99.15935532,Azcapotzalco,CDMX,1,0,950.0
279,32,IGNACIO ALLENDE,2810,1832.42,19.46670068,-99.16188621,Azcapotzalco,CDMX,63,0,991.7619047619048
280,33,INDUSTRIAL VALLEJO (U HAB),2300,2417.89196,19.49616178,-99.16384763,Azcapotzalco,CDMX,0,0,
281,34,ISSFAM LAS ARMAS (U HAB),2710,1789.82,19.48616026,-99.21597044,Azcapotzalco,CDMX,4,0,449.75
282,35,JARDIN AZPEITIA,2530,2513.214805,19.47407224,-99.17469598,Azcapotzalco,CDMX,17,0,566.0
283,36,JARDINES CEYLAN (U HAB),2300,2697.52,19.48241713,-99.16466686,Azcapotzalco,CDMX,1,0,300.0
284,37,LA PRECIOSA,2160,1989.34,19.48617559,-99.19381003,Azcapotzalco,CDMX,23,0,503.30434782608694
285,38,LA RAZA,2960,2160.292939,19.46569763,-99.14746913,Azcapotzalco,CDMX,109,0,364.08256880733944
286,39,LAS SALINAS,2000,2697.52,19.48793497,-99.16482103,Azcapotzalco,CDMX,1,0,876.0
287,40,LIBERACION,2900,1841.702363,19.47058376,-99.15239872,Azcapotzalco,CDMX,40,0,887.475
288,41,LIBERTAD,2020,2322.434585,19.47856576,-99.17766604,Azcapotzalco,CDMX,11,0,680.8181818181819
289,42,LOS REYES (BARR),2000,2355.0,19.48547447,-99.18226478,Azcapotzalco,CDMX,12,0,384.6666666666667
290,43,MANUEL RIVERA ANAYA CROC I (U HAB),2109,2541.94,19.51038031,-99.19428545,Azcapotzalco,CDMX,1,0,753.0
291,44,MIGUEL HIDALGO (U HAB),2450,2597.24,19.49366841,-99.19874158,Azcapotzalco,CDMX,17,0,561.7058823529412
292,45,MONTE ALTO,2640,2581.3,19.47994576,-99.15628844,Azcapotzalco,CDMX,5,0,700.0
293,46,NEXTENGO (BARR),2000,2748.99,19.47469249,-99.18826266,Azcapotzalco,CDMX,32,1,555.96875
294,47,NUEVA EL ROSARIO,2100,2541.94,19.50196908,-99.18975335,Azcapotzalco,CDMX,5,0,399.0
295,48,NUEVA ESPAA,2110,2541.94,19.49785901,-99.18640764,Azcapotzalco,CDMX,6,0,454.1666666666667
296,49,NUEVA SANTA MARIA,2800,2715.378543,19.46287098,-99.16805446,Azcapotzalco,CDMX,36,0,809.25
297,50,NUEVO SAN RAFAEL (BARR),2010,2354.24,19.48905669,-99.18796779,Azcapotzalco,CDMX,11,0,491.27272727272725
298,51,OBRERO POPULAR,2600,2567.558254,19.46416526,-99.17476281,Azcapotzalco,CDMX,45,0,706.7333333333333
299,52,PANTACO (U HAB),2020,2714.55,19.48577501,-99.17307322,Azcapotzalco,CDMX,7,0,677.7142857142857
300,53,PASTEROS,2000,1878.83,19.49392413,-99.19562088,Azcapotzalco,CDMX,16,0,589.3125
301,54,PATRIMONIO FAMILIAR,2480,2318.07,19.46739688,-99.14978997,Azcapotzalco,CDMX,87,0,542.3103448275862
302,55,PEMEX PRADOS DEL ROSARIO (U HAB),2410,3520.384841,19.50417488,-99.20757956,Azcapotzalco,CDMX,3,0,453.3333333333333
303,56,PETROLERA,2480,2362.54,19.48529726,-99.19934296,Azcapotzalco,CDMX,20,0,412.55
304,57,PLENITUD,2099,2385.164547,19.4731873,-99.19578087,Azcapotzalco,CDMX,8,0,435.0
305,58,PORVENIR,2600,1902.921315,19.4710237,-99.14681958,Azcapotzalco,CDMX,21,0,442.1904761904762
306,59,POTRERO DEL LLANO,2670,2662.226571,19.47477024,-99.16031115,Azcapotzalco,CDMX,15,0,635.8
307,60,PRADOS DEL ROSARIO,2410,2226.12,19.50362987,-99.20951084,Azcapotzalco,CDMX,3,0,453.3333333333333
308,61,PRESIDENTE MADERO (U HAB),2140,2597.24,19.49583826,-99.20187357,Azcapotzalco,CDMX,15,1,488.6666666666667
309,62,PRO HOGAR I,2600,3157.267213,19.47498756,-99.15048801,Azcapotzalco,CDMX,12,0,496.1666666666667
310,63,PRO HOGAR II,2600,3050.6498,19.47636895,-99.15582763,Azcapotzalco,CDMX,11,0,584.5454545454545
311,64,PROVIDENCIA,2070,1747.66,19.49273079,-99.21143197,Azcapotzalco,CDMX,3,0,229.0
312,65,REYNOSA TAMAULIPAS,2120,2541.94,19.49406918,-99.18750915,Azcapotzalco,CDMX,11,0,477.8181818181818
313,66,ROSENDO SALAZAR (CONJ HAB),2000,2597.24,19.48705169,-99.20581468,Azcapotzalco,CDMX,11,0,376.72727272727275
314,67,SAN  MIGUEL AMANTLA (PBLO),2700,1761.11,19.47585628,-99.20438426,Azcapotzalco,CDMX,12,0,562.1666666666666
315,68,SAN ALVARO,2090,2549.654815,19.46126471,-99.18325852,Azcapotzalco,CDMX,53,1,602.622641509434
316,69,SAN ANDRES (BARR),2020,2541.94,19.49195661,-99.18015759,Azcapotzalco,CDMX,5,0,433.4
317,70,SAN ANDRES (PBLO),2200,2541.94,19.49319643,-99.18398435,Azcapotzalco,CDMX,5,0,348.2
318,71,SAN ANDRES DE LAS SALINAS (PBLO),2300,2316.270145,19.49003982,-99.15434829,Azcapotzalco,CDMX,16,1,941.9375
319,72,SAN ANTONIO (FRACC),2000,2355.775591,19.48010729,-99.20494897,Azcapotzalco,CDMX,10,0,358.4
320,73,SAN BARTOLO CAHUALTONGO (PBLO),2070,2362.54,19.48183029,-99.20024135,Azcapotzalco,CDMX,20,0,410.45
321,74,SAN BERNABE (BARR),2800,2969.598796,19.46793636,-99.17358688,Azcapotzalco,CDMX,26,0,677.6153846153846
322,75,SAN FRANCISCO TETECALA (PBLO),2000,2491.42667,19.48087994,-99.19117268,Azcapotzalco,CDMX,40,0,476.95
323,76,SAN FRANCISCO XOCOTITLA,2940,2117.98,19.46868604,-99.14712898,Azcapotzalco,CDMX,45,0,369.64444444444445
324,77,SAN JUAN TLIHUACA (PBLO),2400,2597.24,19.49145016,-99.2033748,Azcapotzalco,CDMX,13,0,410.84615384615387
325,78,SAN MARCOS (BARR),2009,2541.94,19.48824211,-99.18237691,Azcapotzalco,CDMX,7,0,334.42857142857144
326,79,SAN MARTIN XOCHINAHUAC (PBLO),2120,2541.94,19.49846348,-99.19471954,Azcapotzalco,CDMX,12,1,601.1666666666666
327,80,SAN MATEO,2000,2662.532846,19.48304562,-99.19127777,Azcapotzalco,CDMX,38,0,468.2894736842105
328,81,SAN PABLO 396-CONJ HAB SAN PABLO (U HAB),2020,2541.94,19.50105631,-99.1856052,Azcapotzalco,CDMX,3,1,416.3333333333333
329,82,SAN PABLO XALPA (U HAB),2000,2541.94,19.50520425,-99.18604254,Azcapotzalco,CDMX,2,0,484.5
330,83,SAN PEDRO XALPA (AMPL) I,2710,1820.21,19.48056601,-99.21629359,Azcapotzalco,CDMX,4,0,463.25
331,84,SAN PEDRO XALPA (AMPL) II,2710,1820.21,19.47585914,-99.21705681,Azcapotzalco,CDMX,2,0,526.5
332,85,SAN PEDRO XALPA (PBLO),2470,1789.82,19.48432715,-99.20937116,Azcapotzalco,CDMX,8,0,416.25
333,86,SAN RAFAEL,2010,2354.24,19.48654804,-99.18771296,Azcapotzalco,CDMX,20,0,448.6
334,87,SAN SALVADOR XOCHIMANCA,2870,2758.299531,19.46002021,-99.17323152,Azcapotzalco,CDMX,56,0,661.4821428571429
335,88,SAN SEBASTIAN,2000,2541.94,19.48061134,-99.17636377,Azcapotzalco,CDMX,9,0,350.8888888888889
336,89,SANTA APOLONIA (BARR),2770,2353.03,19.4755338,-99.19158928,Azcapotzalco,CDMX,30,1,486.23333333333335
337,90,SANTA BARBARA (PBLO),2230,2463.126467,19.49603039,-99.17840171,Azcapotzalco,CDMX,4,1,440.5
338,91,SANTA CATARINA (PBLO),2230,2541.94,19.49162407,-99.17416272,Azcapotzalco,CDMX,5,0,838.8
339,92,SANTA CRUZ ACAYUCAN (PBLO),2770,2159.84,19.47559072,-99.19458817,Azcapotzalco,CDMX,31,0,469.96774193548384
340,93,SANTA CRUZ DE LAS SALINAS,2300,2534.574694,19.48771584,-99.15569641,Azcapotzalco,CDMX,13,1,1005.8461538461538
341,94,SANTA INES,2140,1448.32,19.49373328,-99.19120053,Azcapotzalco,CDMX,13,0,562.6923076923077
342,95,SANTA LUCIA (BARR),2000,2329.361696,19.48008521,-99.19609818,Azcapotzalco,CDMX,34,0,436.52941176470586
343,96,SANTA MARIA MALINALCO (PBLO),2000,1885.2,19.47816808,-99.18179418,Azcapotzalco,CDMX,20,0,621.8
344,97,SANTIAGO AHUIZOTLA (PBLO),2700,1703.821986,19.4757582,-99.21067865,Azcapotzalco,CDMX,8,0,714.375
345,98,SANTO DOMINGO (PBLO),2000,2876.503884,19.48606872,-99.19116258,Azcapotzalco,CDMX,24,0,514.9166666666666
346,99,SANTO TOMAS,2020,2541.94,19.48453406,-99.17827774,Azcapotzalco,CDMX,6,0,441.6666666666667
347,100,SECTOR NAVAL,2060,2519.104758,19.47001343,-99.17685264,Azcapotzalco,CDMX,25,0,684.92
348,101,SINDICATO MEXICANO DE ELECTRICISTAS,2000,2285.759483,19.47420755,-99.17874294,Azcapotzalco,CDMX,14,0,726.9285714285714
349,102,TEZOZOMOC,2459,1989.34,19.4893404,-99.198069,Azcapotzalco,CDMX,15,0,488.8666666666667
350,103,TIERRA NUEVA,2130,2518.781843,19.49962665,-99.20070093,Azcapotzalco,CDMX,11,1,616.5454545454545
351,104,TLATILCO,2800,1832.42,19.46066605,-99.16281019,Azcapotzalco,CDMX,49,0,873.9387755102041
352,105,TLATILCO (U HAB),2800,2487.878824,19.46279916,-99.16392858,Azcapotzalco,CDMX,48,0,895.2916666666666
353,106,TRABAJADORES DEL HIERRO,2650,2581.3,19.47841078,-99.15115787,Azcapotzalco,CDMX,6,0,435.0
354,107,UN HOGAR PARA CADA TRABAJADOR,2050,2779.6,19.47372175,-99.17619285,Azcapotzalco,CDMX,16,0,797.5625
355,108,VICTORIA DE LAS DEMOCRACIAS,2800,2235.303756,19.46845385,-99.16416181,Azcapotzalco,CDMX,44,0,855.2272727272727
356,109,VILLAS AZCAPOTZALCO (U HAB),2169,2836.82,19.48973637,-99.19196101,Azcapotzalco,CDMX,18,0,491.6666666666667
357,110,XOCHINAHUAC (U HAB),2000,2541.94,19.50783385,-99.19452254,Azcapotzalco,CDMX,0,0,
358,0,PORTALES II,3300,3043.363669,19.36709592,-99.14856736,Benito Juárez,CDMX,109,1,756.1009174311927
359,1,OCHO DE AGOSTO,3820,5843.884139,19.39407837,-99.18686582,Benito Juárez,CDMX,158,3,834.1012658227849
360,2,DEL VALLE I,3100,7678.251294,19.39795199,-99.16553701,Benito Juárez,CDMX,524,5,1134.4809160305344
361,3,XOCO,3330,6316.729176,19.36283518,-99.16465003,Benito Juárez,CDMX,238,1,1210.7100840336134
362,4,NONOALCO,3700,5510.670366,19.3810119,-99.18844913,Benito Juárez,CDMX,183,1,873.2131147540983
363,5,ATENOR SALAS,3000,3981.34497,19.40302784,-99.14779163,Benito Juárez,CDMX,231,2,820.6623376623377
364,6,EXTREMADURA INSURGENTES,3000,7036.325875,19.37656764,-99.18092339,Benito Juárez,CDMX,200,0,998.665
365,7,GENERAL PEDRO MARIA ANAYA,3000,5941.398729,19.36109407,-99.15922201,Benito Juárez,CDMX,252,0,1181.563492063492
366,8,PIEDAD NARVARTE,3000,4752.609394,19.40330356,-99.15393902,Benito Juárez,CDMX,353,2,756.1671388101983
367,9,PORTALES IV,3000,3316.954585,19.35942276,-99.14900935,Benito Juárez,CDMX,139,1,791.2230215827338
368,10,IZTACCIHUATL,3020,3129.022376,19.39025127,-99.13581698,Benito Juárez,CDMX,71,0,558.6760563380282
369,11,NARVARTE I,3020,4236.383786,19.39997053,-99.15257525,Benito Juárez,CDMX,342,2,731.3391812865497
370,12,NARVARTE II,3020,5093.056897,19.39705414,-99.15252551,Benito Juárez,CDMX,289,2,762.8546712802768
371,13,NARVARTE III,3020,4541.139261,19.39211218,-99.15864652,Benito Juárez,CDMX,286,0,895.3496503496503
372,14,NARVARTE IV,3020,5475.564554,19.39254994,-99.15149207,Benito Juárez,CDMX,252,0,891.4444444444445
373,15,NARVARTE V,3020,5126.552726,19.38617732,-99.15694731,Benito Juárez,CDMX,263,0,920.5323193916349
374,16,NARVARTE VI,3020,4703.195715,19.38677557,-99.15045868,Benito Juárez,CDMX,229,0,854.5240174672489
375,17,VERTIZ NARVARTE,3020,4900.296341,19.38196451,-99.15346174,Benito Juárez,CDMX,234,0,935.2735042735043
376,18,CENTRO URBANO PRESIDENTE ALEMAN (U HAB),3100,10774.04934,19.37094699,-99.17208938,Benito Juárez,CDMX,237,3,1015.8143459915611
377,19,CIUDAD DE LOS DEPORTES,3100,7443.564527,19.38362627,-99.17979919,Benito Juárez,CDMX,304,0,992.6611842105264
378,20,DEL VALLE II,3100,7832.678007,19.39260219,-99.16712543,Benito Juárez,CDMX,395,5,1225.9518987341771
379,21,DEL VALLE III,3100,7568.97083,19.38748434,-99.16754304,Benito Juárez,CDMX,300,5,1080.4766666666667
380,22,DEL VALLE IV,3100,7286.619857,19.38229733,-99.16776981,Benito Juárez,CDMX,253,1,1066.9209486166008
381,23,DEL VALLE V,3100,8793.208281,19.37651476,-99.16868812,Benito Juárez,CDMX,249,1,1188.8835341365461
382,24,DEL VALLE VI,3100,8132.476503,19.37560985,-99.16426277,Benito Juárez,CDMX,230,3,973.8869565217391
383,25,DEL VALLE VII,3100,9365.441705,19.3688028,-99.17210654,Benito Juárez,CDMX,224,3,1009.5625
384,26,INSURGENTES SAN BORJA,3100,9079.361576,19.38383872,-99.17430615,Benito Juárez,CDMX,332,1,1006.1777108433735
385,27,TLACOQUEMECATL DEL VALLE,3200,7594.874563,19.37637407,-99.17490182,Benito Juárez,CDMX,226,1,1124.004424778761
386,28,ACTIPAN,3230,7835.214069,19.36933442,-99.17817926,Benito Juárez,CDMX,230,5,1105.2478260869566
387,29,ACACIAS,3240,8528.577114,19.36367622,-99.17367551,Benito Juárez,CDMX,211,1,939.8483412322275
388,30,MIRAVALLE,3300,3020.730313,19.36142572,-99.14105042,Benito Juárez,CDMX,91,0,528.8461538461538
389,31,PORTALES I,3300,2816.016593,19.37073174,-99.14860423,Benito Juárez,CDMX,104,1,832.7692307692307
390,32,PORTALES III,3300,3115.346987,19.3631547,-99.14894491,Benito Juárez,CDMX,127,1,749.007874015748
391,33,RESIDENCIAL EMPERADORES,3310,4423.785389,19.36837269,-99.15805478,Benito Juárez,CDMX,177,1,971.2937853107345
392,34,STA CRUZ ATOYAC,3310,5193.082042,19.36710794,-99.15999549,Benito Juárez,CDMX,195,1,1076.7435897435898
393,35,ALAMOS I,3400,5466.815399,19.4004091,-99.14088985,Benito Juárez,CDMX,193,0,844.8549222797927
394,36,ALAMOS II,3400,5520.486587,19.39460152,-99.14238722,Benito Juárez,CDMX,146,0,623.8219178082192
395,37,NIOS HEROES DE CHAPULTEPEC,3400,4237.713762,19.38611266,-99.14423287,Benito Juárez,CDMX,151,0,737.7086092715232
396,38,JOSEFA ORTIZ DE DOMINGUEZ,3410,4408.168607,19.38762736,-99.14056248,Benito Juárez,CDMX,115,0,580.8173913043478
397,39,MIGUEL ALEMAN,3410,4638.627704,19.38973089,-99.14451923,Benito Juárez,CDMX,160,0,758.3625
398,40,POSTAL,3410,3170.130689,19.3906707,-99.1417112,Benito Juárez,CDMX,125,0,630.992
399,41,VILLA DE CORTES,3410,2806.328398,19.38742342,-99.13610191,Benito Juárez,CDMX,91,0,583.4285714285714
400,42,AMERICAS UNIDAS-DEL LAGO,3430,4228.090756,19.38212361,-99.14154723,Benito Juárez,CDMX,127,1,582.9212598425197
401,43,NATIVITAS,3500,2548.185782,19.38142437,-99.13738927,Benito Juárez,CDMX,93,1,551.483870967742
402,44,MODERNA,3510,3695.97665,19.39600076,-99.13485359,Benito Juárez,CDMX,78,0,582.9102564102565
403,45,MARIA DEL CARMEN,3540,3746.505638,19.37551764,-99.1381936,Benito Juárez,CDMX,94,1,587.1489361702128
404,46,ALBERT,3560,3691.195239,19.37051067,-99.13905079,Benito Juárez,CDMX,83,0,608.0722891566265
405,47,PORTALES ORIENTE,3570,3004.794375,19.36612399,-99.14019848,Benito Juárez,CDMX,89,0,681.629213483146
406,48,ZACAHUITZCO,3570,3753.625924,19.37332528,-99.13874956,Benito Juárez,CDMX,87,0,584.183908045977
407,49,ERMITA,3590,3372.500455,19.3585345,-99.141205,Benito Juárez,CDMX,82,0,527.439024390244
408,50,PERIODISTA FRANCISCO ZARCO,3620,4952.145152,19.38255994,-99.14621612,Benito Juárez,CDMX,163,0,781.5276073619632
409,51,INDEPENDENCIA,3630,4223.773284,19.37983449,-99.14811379,Benito Juárez,CDMX,162,0,825.5308641975308
410,52,LETRAN VALLE,3650,4694.694388,19.37599692,-99.1556256,Benito Juárez,CDMX,183,3,805.655737704918
411,53,SAN SIMON TICUMAC,3660,3831.065545,19.37464067,-99.1448126,Benito Juárez,CDMX,112,0,688.4107142857143
412,54,NAPOLES (AMPL),3710,9109.335788,19.38724849,-99.17799363,Benito Juárez,CDMX,439,1,1092.5284738041003
413,55,NOCHE BUENA,3710,7113.239654,19.38097299,-99.17862201,Benito Juárez,CDMX,256,0,965.015625
414,56,SAN JUAN,3730,6865.054039,19.37834061,-99.184382,Benito Juárez,CDMX,186,1,893.1344086021505
415,57,SAN PEDRO DE LOS  PINOS,3800,4624.303143,19.39036299,-99.1850454,Benito Juárez,CDMX,276,4,911.8876811594203
416,58,NAPOLES,3840,10237.0432,19.39417066,-99.17582765,Benito Juárez,CDMX,722,1,1215.96675900277
417,59,SAN JOSE INSURGENTES,3900,7618.185221,19.36602411,-99.18538437,Benito Juárez,CDMX,184,1,1249.9239130434783
418,60,MIXCOAC,3910,5217.060706,19.37272399,-99.19011704,Benito Juárez,CDMX,125,1,846.496
419,61,INSURGENTES MIXCOAC,3920,7745.848262,19.3726474,-99.18292873,Benito Juárez,CDMX,181,5,992.878453038674
420,62,MERCED GOMEZ,3930,6288.754927,19.36547549,-99.18984561,Benito Juárez,CDMX,147,1,1182.7551020408164
421,63,CREDITO CONSTRUCTOR,3940,6360.219968,19.36529204,-99.18022677,Benito Juárez,CDMX,194,8,1050.9329896907216
422,0,CIUDAD UNIVERSITARIA,4510,6350.760884,19.3357402,-99.19419933,Coyoacán,CDMX,67,2,1211.358208955224
423,1,SAN DIEGO CHURUBUSCO,4120,5732.474639,19.35576419,-99.14893183,Coyoacán,CDMX,194,2,989.9278350515464
424,2,LOS OLIVOS (FRACC),4890,3304.194678,19.31357318,-99.13177669,Coyoacán,CDMX,22,0,690.9090909090909
425,3,CHIMALISTAC,4319,5403.183655,19.34222862,-99.18487855,Coyoacán,CDMX,125,2,1150.136
426,4,SANTA URSULA COAPA (PBLO),4650,3769.634117,19.31044083,-99.14424633,Coyoacán,CDMX,41,1,671.0487804878048
427,5,PRESIDENTES EJIDALES SEGUNDA SECCION,4470,3186.007275,19.32580326,-99.12371035,Coyoacán,CDMX,19,0,915.7368421052631
428,6,SAN MATEO (BARR),4120,5577.574072,19.35161096,-99.14850567,Coyoacán,CDMX,178,1,1014.4494382022472
